"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","CLOC","DLOC","HNDB","LDC","LLDC","LLOC","LOC","MI","McCC","NOI","NOS","NUMPAR","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Size Metric Rules"
"L16771","String getPhnNo()","com.whatEver.iitnstu.models.Teacher.getPhnNo()Ljava/lang/String;","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","70","5","72","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17151","void setPhnNo(String phnNo)","com.whatEver.iitnstu.models.Teacher.setPhnNo(Ljava/lang/String;)V","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","78","5","80","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16773","String getEmail()","com.whatEver.iitnstu.models.Teacher.getEmail()Ljava/lang/String;","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","86","5","88","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17155","void setEmail(String email)","com.whatEver.iitnstu.models.Teacher.setEmail(Ljava/lang/String;)V","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","94","5","96","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16775","String getImageLink()","com.whatEver.iitnstu.models.Teacher.getImageLink()Ljava/lang/String;","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","102","5","104","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17159","void setImageLink(String imageLink)","com.whatEver.iitnstu.models.Teacher.setImageLink(Ljava/lang/String;)V","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","110","5","112","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17195","<lambda>()","com.whatEver.iitnstu.NoticeBoardActivity.sortNoticesByDate()V.<lambda>#62","L17189","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\NoticeBoardActivity.java","62","22","68","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17215","<lambda>()","com.whatEver.iitnstu.NoticeBoardActivity.viewNotices()V.<lambda>#81","L17210","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\NoticeBoardActivity.java","81","43","90","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L17223","<lambda>()","com.whatEver.iitnstu.NoticeBoardActivity.fetchingData()V.<lambda>#103","L17187","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\NoticeBoardActivity.java","103","65","127","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"L17250","<lambda>()","com.whatEver.iitnstu.OfficialsActivity.fetchingData()V.<lambda>#49","L17247","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\OfficialsActivity.java","49","64","66","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17311","<lambda>()","com.whatEver.iitnstu.RegisterUserActivity.onCreate(LBundle;)V.<lambda>#52","L17296","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\RegisterUserActivity.java","52","37","69","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","4","0","0","1","0","0","0","0","0","0","0"
"L17321","<lambda>()","com.whatEver.iitnstu.RegisterUserActivity.onCreate(LBundle;)V.<lambda>#71","L17296","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\RegisterUserActivity.java","71","35","74","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L17336","<lambda>()","com.whatEver.iitnstu.RegisterUserActivity.registerUser(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V.<lambda>#105","L17327","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\RegisterUserActivity.java","105","44","134","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","10","0","0","6","1","0","9","0","0","0","0","0","0","0"
"L17345","<lambda>()","com.whatEver.iitnstu.RegisterUserActivity.register(Ljava/lang/String;Ljava/lang/String;)V.<lambda>#147","L17319","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\RegisterUserActivity.java","147","111","169","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"L17393","<lambda>()","com.whatEver.iitnstu.SearchActivity.onCreate(LBundle;)V.<lambda>#57","L17375","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","57","36","65","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L17458","<lambda>()","com.whatEver.iitnstu.SearchActivity.fetchingStudentData()V.<lambda>#178","L17404","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","178","65","190","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17464","<lambda>()","com.whatEver.iitnstu.SearchActivity.fetchingTeacherData()V.<lambda>#197","L17406","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","197","63","209","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17468","<lambda>()","com.whatEver.iitnstu.SearchActivity.fetchingOfficialData()V.<lambda>#216","L17408","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","216","64","228","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17495","<lambda>()","com.whatEver.iitnstu.StudentAdapterActivity.fetchingData()V.<lambda>#61","L17492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\StudentAdapterActivity.java","61","66","80","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17514","<lambda>()","com.whatEver.iitnstu.StudentInfoActivity.fetchingData()V.<lambda>#50","L17511","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\StudentInfoActivity.java","50","62","65","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17566","<lambda>()","com.whatEver.iitnstu.TeachersInfoActivity.fetchingData()V.<lambda>#54","L17563","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\TeachersInfoActivity.java","54","63","75","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16424","LoadingDialog(Activity activity)","com.whatEver.iitnstu.tools.LoadingDialog.<init>(LActivity;)V","L16415","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\LoadingDialog.java","23","5","25","6","0","0","0","0","0","0","5","5","0","0","0","3","3","0","1","0","1","1","5","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16429","void startLoadingDialog()","com.whatEver.iitnstu.tools.LoadingDialog.startLoadingDialog()V","L16415","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\LoadingDialog.java","30","5","38","6","0","0","0","0","0","0","3","3","0","0","0","8","9","0","1","0","6","0","3","8","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16433","void dismissDialog()","com.whatEver.iitnstu.tools.LoadingDialog.dismissDialog()V","L16415","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\LoadingDialog.java","43","5","45","6","0","0","0","0","0","0","3","3","0","0","0","3","3","0","1","0","1","0","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17588","void onCreate(Bundle savedInstanceState)","com.whatEver.iitnstu.tools.PdfViewer.onCreate(LBundle;)V","L17218","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\PdfViewer.java","25","5","36","6","0","0","0","0","0","0","0","0","0","0","0","10","12","0","1","2","7","1","0","10","12","7","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L17596","void fetchingData()","com.whatEver.iitnstu.tools.PdfViewer.fetchingData()V","L17218","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\PdfViewer.java","41","5","52","6","0","0","0","0","0","0","3","3","0","0","0","7","12","0","1","1","2","0","3","11","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16399","void describeTo(Description description)","com.whatEver.iitnstu.AuthenticationActivityTest$1.describeTo(LDescription;)V","L16398","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\androidTest\java\com\whatEver\iitnstu\AuthenticationActivityTest.java","80","13","84","14","0","0","0","0","0","0","0","0","0","0","0","5","5","0","1","0","2","1","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16404","boolean matchesSafely(View view)","com.whatEver.iitnstu.AuthenticationActivityTest$1.matchesSafely(LView;)Z","L16398","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\androidTest\java\com\whatEver\iitnstu\AuthenticationActivityTest.java","86","13","91","14","0","0","0","0","0","0","0","0","0","0","0","6","6","0","3","0","2","1","0","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16458","<lambda>()","com.whatEver.iitnstu.AuthenticationActivity.onCreate(LBundle;)V.<lambda>#41.<lambda>#48","L16456","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\AuthenticationActivity.java","48","96","70","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0"
"L16525","<lambda>()","com.whatEver.iitnstu.cards.BatchCard.setData()V.<lambda>#65","L16517","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\BatchCard.java","65","41","68","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16592","<lambda>()","com.whatEver.iitnstu.cards.CourseCoCard.setData()V.<lambda>#81","L16578","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\CourseCoCard.java","81","35","85","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16677","<lambda>()","com.whatEver.iitnstu.cards.OfficialsCard.setData()V.<lambda>#83","L16665","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\OfficialsCard.java","83","35","87","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16728","<lambda>()","com.whatEver.iitnstu.cards.StudentCard.setData()V.<lambda>#89","L16716","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\StudentCard.java","89","32","93","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16777","<lambda>()","com.whatEver.iitnstu.cards.TeacherCard.setData()V.<lambda>#81","L16765","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\TeacherCard.java","81","32","85","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16861","void onPermissionGranted()","com.whatEver.iitnstu.HomeActivity$1.onPermissionGranted()V","L16860","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\HomeActivity.java","30","13","32","14","0","0","0","0","0","0","0","0","0","0","0","3","3","0","1","0","0","0","0","3","3","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L16862","void onPermissionDenied(List<String> deniedPermissions)","com.whatEver.iitnstu.HomeActivity$1.onPermissionDenied(Ljava/util/List;)V","L16860","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\HomeActivity.java","34","13","37","14","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","0","1","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17411","void beforeTextChanged(CharSequence s, int start, int count, int after)","com.whatEver.iitnstu.SearchActivity$1.beforeTextChanged(Ljava/lang/CharSequence;III)V","L17410","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","76","13","78","14","0","0","0","0","0","0","0","0","0","0","0","3","3","0","1","0","0","4","0","3","3","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L17419","void onTextChanged(CharSequence s, int start, int before, int count)","com.whatEver.iitnstu.SearchActivity$1.onTextChanged(Ljava/lang/CharSequence;III)V","L17410","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","80","13","88","14","0","0","0","0","0","0","0","0","0","0","0","9","9","0","2","0","7","4","0","9","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17428","void afterTextChanged(Editable s)","com.whatEver.iitnstu.SearchActivity$1.afterTextChanged(LEditable;)V","L17410","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\SearchActivity.java","90","13","105","14","0","0","0","0","0","0","0","0","0","0","0","15","16","0","4","3","11","1","0","15","16","11","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L17599","<lambda>()","com.whatEver.iitnstu.tools.PdfViewer.fetchingData()V.<lambda>#45","L17596","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\PdfViewer.java","45","61","49","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17601","<lambda>()","com.whatEver.iitnstu.tools.PdfViewer.fetchingData()V.<lambda>#49","L17596","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\tools\PdfViewer.java","49","33","51","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16467","void onSuccess(Void unused)","com.whatEver.iitnstu.AuthenticationActivity$1.onSuccess(Ljava/lang/Void;)V","L16466","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\AuthenticationActivity.java","59","33","62","34","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","0","1","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17348","void onSuccess(Void unused)","com.whatEver.iitnstu.RegisterUserActivity$1.onSuccess(Ljava/lang/Void;)V","L17347","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\RegisterUserActivity.java","154","21","159","22","0","0","0","0","0","0","0","0","0","0","0","6","6","0","1","0","3","1","0","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17615","R()","firebase.com.protolitewrapper.R.<init>()V","L17614","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\firebase\com\protolitewrapper\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
